sep=;
"Series";"Time";"Value"
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-20T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-20T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-20T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-20T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-20T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-21T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-21T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-21T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-21T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-21T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-21T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-21T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-21T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-22T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-22T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-22T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-22T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-22T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-22T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-22T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-22T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-23T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-23T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-23T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-23T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-23T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-23T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-23T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-23T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-24T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-24T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-24T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-24T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-24T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-24T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-24T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-24T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-25T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-25T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-25T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-25T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-25T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-25T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-25T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-25T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-26T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-26T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-26T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-26T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-26T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-26T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-26T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-26T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-27T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-27T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-27T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-27T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-27T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-27T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-27T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-27T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-28T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-28T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-28T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-28T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-28T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-28T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-28T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-28T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-29T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-29T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-29T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-29T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-29T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-29T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-29T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-29T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-30T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-30T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-30T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-30T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-30T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-30T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-30T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-30T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-31T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-31T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-31T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-31T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-31T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-31T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-31T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-01-31T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-01T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-01T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-01T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-01T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-01T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-01T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-01T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-01T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-02T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-02T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-02T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-02T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-02T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-02T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-02T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-02T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-03T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-03T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-03T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-03T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-03T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-03T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-03T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-03T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-04T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-04T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-04T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-04T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-04T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-04T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-04T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-04T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-05T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-05T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-05T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-05T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-05T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-05T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-05T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-05T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-06T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-06T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-06T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-06T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-06T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-06T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-06T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-06T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-07T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-07T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-07T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-07T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-07T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-07T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-07T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-07T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-08T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-08T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-08T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-08T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-08T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-08T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-08T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-08T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-09T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-09T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-09T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-09T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-09T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-09T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-09T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-09T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-10T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-10T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-10T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-10T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-10T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-10T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-10T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-10T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-11T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-11T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-11T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-11T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-11T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-11T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-11T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-11T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-12T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-12T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-12T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-12T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-12T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-12T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-12T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-12T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-13T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-13T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-13T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-13T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-13T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-13T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-13T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-13T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-14T01:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-14T04:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-14T07:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-14T10:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-14T13:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-14T16:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-14T19:00:00-05:00";null
"co2_ppm.mean {location_specific: 211 Olsson}";"2021-02-14T22:00:00-05:00";null
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-08-31T23:00:00-04:00";410
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-01T02:00:00-04:00";408.417
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-01T05:00:00-04:00";422.139
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-01T08:00:00-04:00";435.5
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-01T11:00:00-04:00";433.139
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-01T14:00:00-04:00";430.25
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-01T17:00:00-04:00";424.944
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-01T20:00:00-04:00";410.139
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-01T23:00:00-04:00";413.361
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-02T02:00:00-04:00";420.306
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-02T05:00:00-04:00";446.583
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-02T08:00:00-04:00";469.944
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-02T11:00:00-04:00";443.028
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-02T14:00:00-04:00";429.361
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-02T17:00:00-04:00";425.722
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-02T20:00:00-04:00";414.056
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-02T23:00:00-04:00";433.5
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-03T02:00:00-04:00";443.194
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-03T05:00:00-04:00";483.75
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-03T08:00:00-04:00";497.139
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-03T11:00:00-04:00";446.722
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-03T14:00:00-04:00";433.167
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-03T17:00:00-04:00";430.556
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-03T20:00:00-04:00";432.139
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-03T23:00:00-04:00";447.389
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-04T02:00:00-04:00";457.083
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-04T05:00:00-04:00";481.139
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-04T08:00:00-04:00";471.083
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-04T11:00:00-04:00";440.5
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-04T14:00:00-04:00";434.667
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-04T17:00:00-04:00";429.861
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-04T20:00:00-04:00";431.083
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-04T23:00:00-04:00";447.25
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-05T02:00:00-04:00";452.722
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-05T05:00:00-04:00";445.472
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-05T08:00:00-04:00";454.306
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-05T11:00:00-04:00";432.833
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-05T14:00:00-04:00";420.556
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-05T17:00:00-04:00";414.278
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-05T20:00:00-04:00";414.917
"co2_ppm.mean {location_specific: 213 Olsson}";"2020-09-05T23:00:00-04:00";422.75
